Name,Image,Price,PhanLoai,Quan jogger,Quan jean,Quan au,Ao thun nam,Ao khoac,Ao so mi,Ao hoodie
QUẦN SHORT M1SJN110005,https://storage.googleapis.com/cdn.nhanh.vn/store/7136/ps/20201218/IMG_9172_thumb.jpg, 285000₫,1,0,0,0,0,0,0,0
QUẦN JEAN M1QJN110011,https://storage.googleapis.com/cdn.nhanh.vn/store/7136/ps/20201218/IMG_9188_thumb.jpg, 395000₫,1,0,1,0,0,0,0,0
AO SOMI M1SMN110002,https://storage.googleapis.com/cdn.nhanh.vn/store/7136/ps/20210320/20072021110744_5L7A4664_thumb.jpg, 191250₫,0,0,0,0,0,0,1,0
ÁO THUN U1ATN110005,https://storage.googleapis.com/cdn.nhanh.vn/store/7136/ps/20210122/2258202155832_IMG_8885_thumb.jpg, 265000₫,0,0,0,0,1,0,0,0
QUẦN TÂY M1QTY110001,https://storage.googleapis.com/cdn.nhanh.vn/store/7136/ps/20201218/IMG_6476_thumb.jpg, 345000₫,1,0,0,1,0,0,0,0
ÁO THUN U1ATN110004,https://storage.googleapis.com/cdn.nhanh.vn/store/7136/ps/20201202/IMG_6500_thumb.jpg, 280000₫,0,0,0,0,1,0,0,0
QUẦN JEAN M1QJN110010,https://storage.googleapis.com/cdn.nhanh.vn/store/7136/ps/20201218/IMG_6469_thumb.jpg, 385000₫,1,0,1,0,0,0,0,0
QUẦN JEAN M1QJN110009,https://storage.googleapis.com/cdn.nhanh.vn/store/7136/ps/20201218/IMG_6465_thumb.jpg, 395000₫,1,0,1,0,0,0,0,0
QUẦN JEAN M1QJN110008,https://storage.googleapis.com/cdn.nhanh.vn/store/7136/ps/20201218/IMG_6459_thumb.jpg, 395000₫,1,0,1,0,0,0,0,0
QUẦN JEAN M1QJN110007,https://storage.googleapis.com/cdn.nhanh.vn/store/7136/ps/20201204/IMG_6456_thumb.jpg, 395000₫,1,0,1,0,0,0,0,0
ÁO SOMI M1SMD110001,https://storage.googleapis.com/cdn.nhanh.vn/store/7136/ps/20201222/IMG_6522_thumb.jpg, 275000₫,0,0,0,0,0,0,1,0
QUẦN JEAN M1QJN110006,https://storage.googleapis.com/cdn.nhanh.vn/store/7136/ps/20201204/IMG_6453_thumb.jpg, 395000₫,1,0,1,0,0,0,0,0
QUẦN JEAN M1QJN110005,https://storage.googleapis.com/cdn.nhanh.vn/store/7136/ps/20201218/IMG_6462_thumb.jpg, 395000₫,1,0,1,0,0,0,0,0
ÁO THUN U1ATN110002,https://storage.googleapis.com/cdn.nhanh.vn/store/7136/ps/20201202/IMG_6443_thumb.jpg, 265000₫,0,0,0,0,1,0,0,0
ÁO THUN U1ATN110001,https://storage.googleapis.com/cdn.nhanh.vn/store/7136/ps/20201202/IMG_6515.gif, 340000₫,0,0,0,0,1,0,0,0
QUẦN JEAN M1QJN110004,https://storage.googleapis.com/cdn.nhanh.vn/store/7136/ps/20201118/IMG_5473_thumb.jpg, 385000₫,1,0,1,0,0,0,0,0
QUẦN JEAN M1QJN110003,https://storage.googleapis.com/cdn.nhanh.vn/store/7136/ps/20201118/IMG_5479_thumb.jpg, 385000₫,1,0,1,0,0,0,0,0
QUẦN JEAN M1QJN110002,https://storage.googleapis.com/cdn.nhanh.vn/store/7136/ps/20201118/IMG_5470_thumb.jpg, 385000₫,1,0,1,0,0,0,0,0
QUẦN SHORT M1SJN110003,https://storage.googleapis.com/cdn.nhanh.vn/store/7136/ps/20201118/IMG_4536_thumb.jpg, 285000₫,1,0,0,0,0,0,0,0
QUẦN SHORT M1SJN110002,https://storage.googleapis.com/cdn.nhanh.vn/store/7136/ps/20201118/IMG_4543_thumb.jpg, 285000₫,1,0,0,0,0,0,0,0
QUẦN SHORT M1SJN110001,https://storage.googleapis.com/cdn.nhanh.vn/store/7136/ps/20201118/IMG_4549_thumb.jpg, 285000₫,1,0,0,0,0,0,0,0
QUẦN JEAN M1QJN110001,https://storage.googleapis.com/cdn.nhanh.vn/store/7136/ps/20201118/IMG_5476_thumb.jpg, 395000₫,1,0,1,0,0,0,0,0
ÁO SOMI M1SMD100002,https://storage.googleapis.com/cdn.nhanh.vn/store/7136/ps/20201118/IMG_4519_thumb.jpg, 240000₫,0,0,0,0,0,0,1,0
QUẦN SHORT M1SJN100005,https://storage.googleapis.com/cdn.nhanh.vn/store/7136/ps/20201118/IMG_4530_thumb.jpg, 295000₫,1,0,0,0,0,0,0,0
QUẦN SHORT M1SJN100004,https://storage.googleapis.com/cdn.nhanh.vn/store/7136/ps/20201118/IMG_4533_thumb.jpg, 295000₫,1,0,0,0,0,0,0,0
QUẦN SHORT M1SJN100003,https://storage.googleapis.com/cdn.nhanh.vn/store/7136/ps/20201118/IMG_4540_thumb.jpg, 295000₫,1,0,0,0,0,0,0,0
QUẦN JEAN M1SJN100002,https://storage.googleapis.com/cdn.nhanh.vn/store/7136/ps/20201118/IMG_4546_thumb.jpg, 295000₫,1,0,1,0,0,0,0,0
QUẦN JEAN M1SJN100001,https://storage.googleapis.com/cdn.nhanh.vn/store/7136/ps/20201118/IMG_4552_thumb.jpg, 295000₫,1,0,1,0,0,0,0,0
ÁO THUN U1ATN100004,https://storage.googleapis.com/cdn.nhanh.vn/store/7136/ps/20201116/IMG_0839_thumb.jpg, 265000₫,0,0,0,0,1,0,0,0
QUẦN JEAN M1QJN100008,https://storage.googleapis.com/cdn.nhanh.vn/store/7136/ps/20201118/IMG_5467_thumb.jpg, 395000₫,1,0,1,0,0,0,0,0
QUẦN JEAN M1QJN100007,https://storage.googleapis.com/cdn.nhanh.vn/store/7136/ps/20201118/IMG_5464_thumb.jpg, 395000₫,1,0,1,0,0,0,0,0
QUẦN JEAN M1QJN100006,https://storage.googleapis.com/cdn.nhanh.vn/store/7136/ps/20201103/IMG_2614_thumb.jpg, 395000₫,1,0,1,0,0,0,0,0
QUẦN JEAN M1QJN100005,https://storage.googleapis.com/cdn.nhanh.vn/store/7136/ps/20201103/IMG_2622_thumb.jpg, 385000₫,1,0,1,0,0,0,0,0
QUẦN JEAN M1QJN100004,https://storage.googleapis.com/cdn.nhanh.vn/store/7136/ps/20201103/IMG_2625_thumb.jpg, 385000₫,1,0,1,0,0,0,0,0
QUẦN JEAN M1QJN100003,https://storage.googleapis.com/cdn.nhanh.vn/store/7136/ps/20201103/IMG_2619_thumb.jpg, 395000₫,1,0,1,0,0,0,0,0
QUẦN JEAN M1QJN100002,https://storage.googleapis.com/cdn.nhanh.vn/store/7136/ps/20201103/IMG_2616_thumb.jpg, 395000₫,1,0,1,0,0,0,0,0
ÁO THUN U1ATN100001,https://storage.googleapis.com/cdn.nhanh.vn/store/7136/ps/20201103/IMG_2639_thumb.jpg, 280000₫,0,0,0,0,1,0,0,0
QUẦN JOGGER M1QJG100001,https://storage.googleapis.com/cdn.nhanh.vn/store/7136/ps/20201019/IMG_1900_thumb.jpg, 385000₫,1,1,0,0,0,0,0,0
QUẦN JEAN M1QJN100001,https://storage.googleapis.com/cdn.nhanh.vn/store/7136/ps/20201019/IMG_1897_thumb.jpg, 385000₫,1,0,1,0,0,0,0,0
ÁO THUN M2ATN090001,https://storage.googleapis.com/cdn.nhanh.vn/store/7136/ps/20201015/IMG_6264_thumb.jpg, 265000₫,0,0,0,0,1,0,0,0
QUẦN JOGGER M2QJG090007,https://storage.googleapis.com/cdn.nhanh.vn/store/7136/ps/20201019/IMG_6267_thumb.jpg, 345000₫,1,1,0,0,0,0,0,0
QUẦN JOGGER M2QJG090005,https://storage.googleapis.com/cdn.nhanh.vn/store/7136/ps/20201019/IMG_6274_thumb.jpg, 345000₫,1,1,0,0,0,0,0,0
QUẦN JEAN M1QJN090004,https://storage.googleapis.com/cdn.nhanh.vn/store/7136/ps/20201019/IMG_0848_thumb.jpg, 395000₫,1,0,1,0,0,0,0,0
QUẦN JOGGER M2QJG090004,https://storage.googleapis.com/cdn.nhanh.vn/store/7136/ps/20201015/IMG_9091_thumb.jpg, 345000₫,1,1,0,0,0,0,0,0
QUẦN JOGGER M2QJG090003,https://storage.googleapis.com/cdn.nhanh.vn/store/7136/ps/20201019/IMG_9100_thumb.jpg, 345000₫,1,1,0,0,0,0,0,0
QUẦN JOGGER M2QJG090002,https://storage.googleapis.com/cdn.nhanh.vn/store/7136/ps/20201015/IMG_9094_thumb.jpg, 345000₫,1,1,0,0,0,0,0,0
SHORT JEAN M1SJN090002,https://storage.googleapis.com/cdn.nhanh.vn/store/7136/ps/20201016/IMG_9080_thumb.jpg, 285000₫,1,0,0,0,0,0,0,0
ÁO THUN U1ATN090003,https://storage.googleapis.com/cdn.nhanh.vn/store/7136/ps/20201015/IMG_7604_thumb.jpg, 320000₫,0,0,0,0,1,0,0,0
QUẦN SHORT M1SJN090001,https://storage.googleapis.com/cdn.nhanh.vn/store/7136/ps/20201016/IMG_7617_thumb.jpg, 285000₫,1,0,0,0,0,0,0,0
ÁO THUN U1ATN090002,https://storage.googleapis.com/cdn.nhanh.vn/store/7136/ps/20201227/IMG_7537_thumb.jpg, 280000₫,0,0,0,0,1,0,0,0
QUẦN JOGGER M1QJG090001,https://storage.googleapis.com/cdn.nhanh.vn/store/7136/ps/20200912/D2T9_M1QJG090001_QUANJOGGERDU_NAM_NU_TOTOSHOP(3)_thumb.jpg, 260000₫,1,1,0,0,0,0,0,0
QUẦN TÂY M1QTY090001,https://storage.googleapis.com/cdn.nhanh.vn/store/7136/ps/20200910/d2t9-quantay-M1QTY090001-nam-totoshop(3)_thumb.jpg, 345000₫,1,0,0,1,0,0,0,0
ÁO SOMI M1SMD090001,https://storage.googleapis.com/cdn.nhanh.vn/store/7136/ps/20200910/d2t9-aosomi-M1SMD090001-nam-totoshop(1)_thumb.jpg, 213750₫,0,0,0,0,0,0,1,0
ÁO SOMI M1SMD080005,https://storage.googleapis.com/cdn.nhanh.vn/store/7136/ps/20200910/d2t9-aosomi-M1SMD080005-nam-totoshop(2)_thumb.jpg, 206250₫,0,0,0,0,0,0,1,0
QUẦN TÂY M1QTY080004,https://storage.googleapis.com/cdn.nhanh.vn/store/7136/ps/20200910/d2t9-quantay-M1QTY080004-nam-totoshop(1)_thumb.jpg, 345000₫,1,0,0,1,0,0,0,0
QUẦN TÂY M1QTY080001,https://storage.googleapis.com/cdn.nhanh.vn/store/7136/ps/20200914/d2t9-quantay-M1QTY080001-nam-totoshop(1)_thumb.jpg, 345000₫,1,0,0,1,0,0,0,0
SHORT KAKI M1SKK080003,https://storage.googleapis.com/cdn.nhanh.vn/store/7136/ps/20200910/d2t9-quanshort-M1SKK080003-nam-totoshop(2)_thumb.jpg, 183750₫,1,0,0,0,0,0,0,0
SHORT KAKI M1SKK080002,https://storage.googleapis.com/cdn.nhanh.vn/store/7136/ps/20200910/d2t9-shortkaki-M1SKK080002-nam-totoshop(1)_thumb.jpg, 183750₫,1,0,0,0,0,0,0,0
QUẦN JEAN M1QJN080005,https://storage.googleapis.com/cdn.nhanh.vn/store/7136/ps/20200914/D2T9_M1QJN080005_QUANJEANNAM_TOTOSHOP(3)_thumb.jpg, 385000₫,1,0,1,0,0,0,0,0
ÁO SOMI M1SMD080003,https://storage.googleapis.com/cdn.nhanh.vn/store/7136/ps/20200922/D1T9_M1SMD080003_AOSOMINAM_TOTOSHOP_thumb.jpg, 213750₫,0,0,0,0,0,0,1,0
ÁO THUN U1ATN080003,https://storage.googleapis.com/cdn.nhanh.vn/store/7136/ps/20200912/d2t9-aothun-U1ATN080003-nam-nu-totoshop(1)_thumb.jpg, 280000₫,0,0,0,0,1,0,0,0
QUẦN JEAN M1QJN080004,https://storage.googleapis.com/cdn.nhanh.vn/store/7136/ps/20200914/d3t9-quanjean-M1QJN080004-nam-totoshop_thumb.jpg, 385000₫,1,0,1,0,0,0,0,0
QUẦN JEAN M1QJN080003,https://storage.googleapis.com/cdn.nhanh.vn/store/7136/ps/20200910/d2t9-quanjean-M1QJN080003-nam-totoshop(1)_thumb.jpg, 385000₫,1,0,1,0,0,0,0,0
QUẦN JEAN M1QJN080002,https://storage.googleapis.com/cdn.nhanh.vn/store/7136/ps/20200914/d3t9-quanjean-M1QJN080002-nam-totoshop_thumb.jpg, 385000₫,1,0,1,0,0,0,0,0
ÁO THUN U1ATN080002,https://storage.googleapis.com/cdn.nhanh.vn/store/7136/ps/20200818/D1T8-U1ATN080002-AOTHUN-NAM-NU-TOTOSHOP(1)_thumb.jpg, 280000₫,0,0,0,0,1,0,0,0
ÁO THUN U1ATN080001,https://storage.googleapis.com/cdn.nhanh.vn/store/7136/ps/20200826/D1T8-U1ATN080001-ÁOTHUN-NAM-NỮ-TOTOSHOP(4)_thumb.jpg, 165000₫,0,0,0,0,1,0,0,0
ÁO SOMI M1SMD080001,https://storage.googleapis.com/cdn.nhanh.vn/store/7136/ps/20200828/D1T8-M1SMD080001-ÁOSƠMI-NAM-TOTOSHOP(3)_thumb.jpg, 206250₫,0,0,0,0,0,0,1,0
QUẦN JEAN M1QJN070004,https://storage.googleapis.com/cdn.nhanh.vn/store/7136/ps/20200807/D1T8-M1QJN070004-QUÂNJEAN-NAM-TOTOSHOP(2)_thumb.jpg, 385000₫,1,0,1,0,0,0,0,0
QUẦN JEAN M1QJN070003,https://storage.googleapis.com/cdn.nhanh.vn/store/7136/ps/20200807/D1T8-M1QJN070003-QUÂNJEAN-NAM-TOTOSHOP(3)_thumb.jpg, 385000₫,1,0,1,0,0,0,0,0
QUẦN JEAN M1QJN070002,https://storage.googleapis.com/cdn.nhanh.vn/store/7136/ps/20200807/D1T8-M1QJN070002-QUÂNJEAN-NAM-TOTOSHOP(2)_thumb.jpg, 395000₫,1,0,1,0,0,0,0,0
QUẦN JOGGER M1QJG070001,https://storage.googleapis.com/cdn.nhanh.vn/store/7136/ps/20200720/d3t7-M1QJG070001-QUẦNJOGGER-NAM-TOTOSHOP(1)_thumb.jpg, 273750₫,1,1,0,0,0,0,0,0
QUẦN JEAN M1QJN070001,https://storage.googleapis.com/cdn.nhanh.vn/store/7136/ps/20200720/d3t7-M1QJN070001-QUANJEANNAM-TOTOSHOP(4)_thumb.jpg, 385000₫,1,0,1,0,0,0,0,0
ÁO THUN U1ATN060002,https://storage.googleapis.com/cdn.nhanh.vn/store/7136/ps/20200727/IMG_1338_thumb.jpg, 198750₫,0,0,0,0,1,0,0,0
ÁO SOMI M1SMD060002,https://storage.googleapis.com/cdn.nhanh.vn/store/7136/ps/20200803/d3t7-M1SMD060002-SƠMI-NAM-TOTOSHOP(14)_thumb.jpg, 236250₫,0,0,0,0,0,0,1,0
ÁO THUN M2ATN050003,https://storage.googleapis.com/cdn.nhanh.vn/store/7136/ps/20200811/M2ATN050003_thumb.jpg, 265000₫,0,0,0,0,1,0,0,0
ÁO THUN M2ATN050002,https://storage.googleapis.com/cdn.nhanh.vn/store/7136/ps/20200811/M2ATN050002_thumb.jpg, 265000₫,0,0,0,0,1,0,0,0
ÁO SOMI M1SMN050002,https://storage.googleapis.com/cdn.nhanh.vn/store/7136/ps/20200529/Cover_web_500x750px_250KB_thumb.jpg, 206250₫,0,0,0,0,0,0,1,0
ÁO SOMI M1SMD050002,https://storage.googleapis.com/cdn.nhanh.vn/store/7136/ps/20200529/d1t5-M1SMD050002-somi-totoshop(1)_thumb.jpg, 221250₫,0,0,0,0,0,0,1,0
ÁO SOMI M1SMD050001,https://storage.googleapis.com/cdn.nhanh.vn/store/7136/ps/20200529/d1t5-M1SMD050001-somi-totoshop(1)_thumb.jpg, 221250₫,0,0,0,0,0,0,1,0
ÁO THUN M2ATN050001,https://storage.googleapis.com/cdn.nhanh.vn/store/7136/ps/20200727/IMG_3380_thumb.jpg, 265000₫,0,0,0,0,1,0,0,0
ÁO SOMI M1SMN050001,https://storage.googleapis.com/cdn.nhanh.vn/store/7136/ps/20200529/D1T5-M1SMN050001-SO-MI-NAM-TOTOSHOP(1)_thumb.jpg, 206250₫,0,0,0,0,0,0,1,0
ÁO THUN M1ATB050001,https://storage.googleapis.com/cdn.nhanh.vn/store/7136/ps/20200529/d1t5-M1ATB050001-ao_thun-totoshop(2)_thumb.jpg, 118250₫,0,0,0,0,1,0,0,0
SHORT JEAN M2SJN050002,https://storage.googleapis.com/cdn.nhanh.vn/store/7136/ps/20200514/D1T4-M2SJN050002-SHORT-JEAN-TOTOSHOP(1)_thumb.jpg, 236250₫,1,0,0,0,0,0,0,0
ÁO SOMI M1SMN040001,https://storage.googleapis.com/cdn.nhanh.vn/store/7136/ps/20200529/d1t5-totoshop-somi(4)_thumb.jpg, 191250₫,0,0,0,0,0,0,1,0
ÁO THUN M2ATP040001,https://storage.googleapis.com/cdn.nhanh.vn/store/7136/ps/20200529/d1t5-M2ATP040001-ao_thun-totoshop(7)_thumb.jpg, 198750₫,0,0,0,0,1,0,0,0
ÁO THUN U1ATN040001,https://storage.googleapis.com/cdn.nhanh.vn/store/7136/ps/20200514/D1T4-U1ATN040001-AO-THUN-TOTOSHOP(3)_thumb.jpg, 235000₫,0,0,0,0,1,0,0,0
ÁO THUN U1ATD030002,https://storage.googleapis.com/cdn.nhanh.vn/store/7136/ps/20200409/d3t3-sweater-hoa-tiet-totoshop(1)_thumb.jpg, 162250₫,0,0,0,0,1,0,0,0
ÁO THUN U1ATD030001,https://storage.googleapis.com/cdn.nhanh.vn/store/7136/ps/20200324/T3D2SWEATER(1).jpg, 162250₫,0,0,0,0,1,0,0,0
SHORT JEAN M1SJN020001,https://storage.googleapis.com/cdn.nhanh.vn/store/7136/ps/20200305/8quanshortjeantron(2)_thumb.jpg, 213750₫,1,0,1,0,0,0,0,0
ÁO THUN U1ATD020002,https://storage.googleapis.com/cdn.nhanh.vn/store/7136/ps/20200218/4aosweatercp(1)_thumb.jpg, 156750₫,0,0,0,0,1,0,0,0
ÁO SOMI M1SMN020001,https://storage.googleapis.com/cdn.nhanh.vn/store/7136/ps/20200218/Cover_web_500x750px_250KB2.jpg, 191250₫,0,0,0,0,0,0,1,0
ÁO THUN U1ATD020001,https://storage.googleapis.com/cdn.nhanh.vn/store/7136/ps/20200218/2aosweatercouple(1)_thumb.jpg, 156750₫,0,0,0,0,1,0,0,0
ÁO THUN M2ATN010026,https://storage.googleapis.com/cdn.nhanh.vn/store/7136/ps/20200204/1tayngansoc(3)_thumb.jpg, 285000₫,0,0,0,0,1,0,0,0
ÁO THUN U1ATD010010,https://storage.googleapis.com/cdn.nhanh.vn/store/7136/ps/20200409/d3t3-sweater-totoshop(6)_thumb.jpg, 162250₫,0,0,0,0,1,0,0,0
ÁO THUN U1ATD010008,https://storage.googleapis.com/cdn.nhanh.vn/store/7136/ps/20200409/d3t3-ao-sweater-008-totoshop(1)_thumb.jpg, 156750₫,0,0,0,0,1,0,0,0
ÁO SOMI M1SMD010005,https://storage.googleapis.com/cdn.nhanh.vn/store/7136/ps/20200410/d3t3-so-mi-hoa-tiet-010005-totoshop(1).jpg, 156750₫,0,0,0,0,0,0,1,0
ÁO SOMI M2SMD010010,https://storage.googleapis.com/cdn.nhanh.vn/store/7136/ps/20210320/20002021110052_5L7A4659_thumb.jpg, 173250₫,0,0,0,0,0,0,1,0
ÁO SOMI M2SMD010009,https://storage.googleapis.com/cdn.nhanh.vn/store/7136/ps/20200411/D3T3-SOMI-VIEN-010009-TOTOSHOP(4).jpg, 173250₫,0,0,0,0,0,0,1,0
ÁO THUN U1ATD010003,https://storage.googleapis.com/cdn.nhanh.vn/store/7136/ps/20200204/7scouple(2).jpg, 156750₫,0,0,0,0,1,0,0,0
SHORT JEAN M2SJN010001,https://storage.googleapis.com/cdn.nhanh.vn/store/7136/ps/20200411/d3t3-short-jean-M2SJN010001-totoshop(2).jpg, 273750₫,1,0,0,0,0,0,0,0
QUẦN JEAN M2QJN010007,https://storage.googleapis.com/cdn.nhanh.vn/store/7136/ps/20200305/8quầnjeannam(2)_thumb.jpg, 289000₫,1,0,1,0,0,0,0,0
ÁO THUN U1ATD010001,https://storage.googleapis.com/cdn.nhanh.vn/store/7136/ps/20200117/1coupledai(2).jpg, 156750₫,0,0,0,0,1,0,0,0
SHORT THUN M1STH010002,https://storage.googleapis.com/cdn.nhanh.vn/store/7136/ps/20200117/6shortthun(1).jpg, 131250₫,1,0,0,0,0,0,0,0
SHORT THUN M1STH129001,https://storage.googleapis.com/cdn.nhanh.vn/store/7136/ps/20200117/9shortthun(1).jpg, 120000₫,1,0,0,0,0,0,0,0
QUẦN JEAN M1QJN129007,https://storage.googleapis.com/cdn.nhanh.vn/store/7136/ps/20200117/7jeanxanh(1).jpg, 288750₫,1,0,1,0,0,0,0,0
QUẦN JEAN M1QJN129005,https://storage.googleapis.com/cdn.nhanh.vn/store/7136/ps/20200117/8jeanxanhrach(1).jpg, 288750₫,1,0,1,0,0,0,0,0
ÁO THUN M1ATN129002,https://storage.googleapis.com/cdn.nhanh.vn/store/7136/ps/20200219/aoinhinhsaulung(2)_thumb.jpg, 168750₫,0,0,0,0,1,0,0,0
ÁO SOMI M1SMN129001,https://storage.googleapis.com/cdn.nhanh.vn/store/7136/ps/20200117/4somitron(1).jpg, 191250₫,0,0,0,0,0,0,1,0
ÁO SOMI M1SMD129001,https://storage.googleapis.com/cdn.nhanh.vn/store/7136/ps/20200219/3somichuhoatiet(1)_thumb.jpg, 206250₫,0,0,0,0,0,0,1,0
QUẦN TÂY M1QTY129032,https://storage.googleapis.com/cdn.nhanh.vn/store/7136/ps/20200117/3quankaki(1).jpg, 243750₫,1,0,0,1,0,0,0,0
ÁO THUN U1ATD129002,https://storage.googleapis.com/cdn.nhanh.vn/store/7136/ps/20200106/3aosweaterdoi(1)_thumb.jpg, 156750₫,0,0,0,0,1,0,0,0
ÁO THUN U1ATD129001,https://storage.googleapis.com/cdn.nhanh.vn/store/7136/ps/20200106/1sweaterdoi(1)_thumb.jpg, 145750₫,0,0,0,0,1,0,0,0
ÁO THUN M2ATD129002,https://storage.googleapis.com/cdn.nhanh.vn/store/7136/ps/20200107/2ssn(4)_thumb.jpg, 189750₫,0,0,0,0,1,0,0,0
ÁO THUN M1ATN119002,https://storage.googleapis.com/cdn.nhanh.vn/store/7136/ps/20200427/M1ATN119002_thumb.jpg, 123750₫,0,0,0,0,1,0,0,0
ÁO POLO M2ATP119001,https://storage.googleapis.com/cdn.nhanh.vn/store/7136/ps/20191212/1POLO(7).jpg, 151250₫,0,0,0,0,1,0,0,0
ÁO SƠMI M1SMD119002,https://storage.googleapis.com/cdn.nhanh.vn/store/7136/ps/20191127/8_flannel_shirt__6__thumb_350x525.jpg, 156750₫,0,0,0,0,0,0,1,0
THUN NAM M2ATD119009,https://storage.googleapis.com/cdn.nhanh.vn/store/7136/ps/20191212/4TTD(3).jpg, 140250₫,0,0,0,0,1,0,0,0
THUN NAM M2ATD119008,https://storage.googleapis.com/cdn.nhanh.vn/store/7136/ps/20191212/3TTD(2).jpg, 140250₫,0,0,0,0,1,0,0,0
THUN NAM M2ATD119006,https://storage.googleapis.com/cdn.nhanh.vn/store/7136/ps/20191212/5TTD(3).jpg, 140250₫,0,0,0,0,1,0,0,0
JEAN NAM QJB109002,https://storage.googleapis.com/cdn.nhanh.vn/store/7136/ps/20191104/11quanjeannam(1).jpg, 206250₫,1,0,1,0,0,0,0,0
QUẦN TÂY NAM KKB089010,https://storage.googleapis.com/cdn.nhanh.vn/store/7136/ps/20190906/quan_tay_nam_totoshop_2__2__thumb_350x525.jpg, 173250₫,1,0,0,1,0,0,0,0
QUẦN TÂY NAM KKB089009,https://storage.googleapis.com/cdn.nhanh.vn/store/7136/ps/20190906/quan-tay-nam-totoshop(1).jpg, 173250₫,1,0,0,1,0,0,0,0
JEAN NAM QJB079007,https://storage.googleapis.com/cdn.nhanh.vn/store/7136/ps/20211201/01122021011216_quan_jean_nam_rach___totoshop_2__2__thumb_350x525.jpg, 233750₫,1,0,1,0,0,0,0,0
JEAN NAM QJB069004,https://storage.googleapis.com/cdn.nhanh.vn/store/7136/ps/20190708/quan_jean_den_rach_goi_vuong___totoshop__2__thumb_350x525.jpg, 200750₫,1,0,1,0,0,0,0,0
JEAN NAM QJB069002,https://storage.googleapis.com/cdn.nhanh.vn/store/7136/ps/20190712/quan_jean_nam_25__6__thumb_350x525.jpg, 206250₫,1,0,1,0,0,0,0,0
SHORT NAM QSB059003NV,https://storage.googleapis.com/cdn.nhanh.vn/store/7136/ps/20190613/quan_short_nam_10__6__thumb_350x525.jpg, 156750₫,1,0,0,0,0,0,0,0
SHORT NAM QSB059003GN,https://storage.googleapis.com/cdn.nhanh.vn/store/7136/ps/20190613/quan_short_nam_reu_21__6__thumb_350x525.jpg, 156750₫,1,0,0,0,0,0,0,0
SHORT NAM QSB059002NV,https://storage.googleapis.com/cdn.nhanh.vn/store/7136/ps/20190613/quan_short_nam_den_22__6__thumb_350x525.jpg, 156750₫,1,0,0,0,0,0,0,0
SHORT NAM QSB059002YL,https://storage.googleapis.com/cdn.nhanh.vn/store/7136/ps/20190606/quan_short_nam_yellow_15_1__thumb_350x525.jpg, 156750₫,1,0,0,0,0,0,0,0
SƠMI SMB049015RD,https://storage.googleapis.com/cdn.nhanh.vn/store/7136/ps/20190515/ao_somi_nam_caro_rd__1__thumb_350x525.jpg, 245000₫,0,0,0,0,0,0,1,0
SƠMI SMB049015GN,https://storage.googleapis.com/cdn.nhanh.vn/store/7136/ps/20190515/ao_somi_nam_caro_yl_7__1__thumb_350x525.jpg, 245000₫,0,0,0,0,0,0,1,0
SƠMI NAM SMB049012BL,https://storage.googleapis.com/cdn.nhanh.vn/store/7136/ps/20190429/so_mi_hoa_tiet_nam_2__1__500x750_thumb_350x525.jpg, 320000₫,0,0,0,0,0,0,1,0
SOMI NAM SMB049001BL,https://storage.googleapis.com/cdn.nhanh.vn/store/7136/ps/20190416/somi_nam_27__1__500x750_thumb_350x525.jpg, 320000₫,0,0,0,0,0,0,1,0
SOMI SMB039028BL,https://storage.googleapis.com/cdn.nhanh.vn/store/7136/ps/20190409/somi_nam_7__1__500x750_thumb_350x525.jpg, 320000₫,0,0,0,0,0,0,1,0
SO MI NAM 088017BU,https://storage.googleapis.com/cdn.nhanh.vn/store/7136/ps/20190111/somi_nam_33__1__500x750_thumb_350x525.jpg, 265000₫,0,0,0,0,0,0,1,0
